Timestamp,Animal,Temperature,Outdoor_Temperature,Humidity,Wind_Speed,Horizontal_Inlet1_Damper_Position,Vertical_Inlet1_Position,Outlet1_1_Damper_Position,Stepless_Gear1,Stepless_Variable_Fan1,Vertical_Multi_Gear1,Vertical_Multi_Gear2,Vertical_Multi_Gear3,Vertical_Cooling_Demand_Percent
2024-01-01 00:00:00,450.0,16.929662115555555,-4.2423005355,59.824978720000004,0.0,37.240059968000004,0.0,,0.0,0.0,0.0,0.0,0.0,
2024-01-01 00:30:00,450.0,16.765292176,-4.480632669,60.221495042,0.0,36.741735336,0.0,,69.993760586,61.25,0.0,0.0,0.0,
2024-01-01 01:00:00,450.0,16.598691716666668,-4.343721140833334,60.50686243249999,0.0,34.774795176666665,0.0,,96.996136505,96.98668717916667,0.0,0.0,0.0,
2024-01-01 01:30:00,450.0,16.61308015,-4.3086653348888895,60.72710164777777,0.0,32.51078327666667,0.0,,88.87935148555556,88.87935148555556,0.0,0.0,0.0,
2024-01-01 02:00:00,450.0,16.432866733,-4.7339200047,59.408997441,0.0,30.761855242000003,0.0,,78.557667735,78.995821477,0.0,0.0,0.0,
2024-01-01 02:30:00,450.0,16.608970243999998,-4.892365703499999,59.798174345999996,0.0,28.461906616,0.0,,70.561854838,70.892012118,0.0,0.0,0.0,
2024-01-01 03:00:00,450.0,16.881901108,-5.1441465908,59.774929932,0.0,28.29420269,0.0,,67.23461628,67.445038558,0.0,0.0,0.0,
2024-01-01 03:30:00,450.0,16.728752433,-5.5765485990000006,58.67865183,0.0,26.907041375,0.0,,64.63847398600001,64.63847398600001,0.0,0.0,0.0,
2024-01-01 04:00:00,450.0,16.874693467777778,-4.959575386888889,58.53817515666666,0.0,24.10157174,0.0,,60.705494218888894,60.705494218888894,0.0,0.0,0.0,
2024-01-01 04:30:00,450.0,17.258649611000003,-4.7599790543,59.220914006,0.0,26.126015932,0.0,,62.761890885,62.761890885,0.0,0.0,0.0,
2024-01-01 05:00:00,450.0,17.231553588,-5.1879394149,59.43614259900001,0.0,27.798272372999996,0.0,,67.612893582,67.330800892,0.0,0.0,0.0,
2024-01-01 05:30:00,450.0,17.304816315,-5.135608127333334,60.530004604999995,0.0,28.725445270000005,0.0,,71.693396565,71.788614985,0.0,0.0,0.0,
2024-01-01 06:00:00,450.0,17.123222323,-5.1441675480999995,59.887232248,0.0,28.72544527,0.0,,73.149936797,72.952068449,0.0,0.0,0.0,
2024-01-01 06:30:00,450.0,17.176666336666667,-5.538612625833333,60.420994478333334,0.0,28.725445270000005,0.0,,73.99622798,73.99622798,0.0,0.0,0.0,
2024-01-01 07:00:00,450.0,17.207624188,-5.7262509083,60.799567776,0.0,29.211786091,0.0,,75.9140259,75.93633115,0.0,0.0,0.0,
2024-01-01 07:30:00,450.0,17.71660776,-5.258812304363636,62.72304339181819,0.0,33.904691174545455,0.0,,68.80849518363635,74.45263049545454,0.0,0.0,0.0,
2024-01-01 08:00:00,450.0,17.156119037777778,-3.253332085111111,63.37053802666667,0.0,41.81707037777778,0.0,,15.387569452222221,26.435556013333333,0.0,0.0,0.0,
2024-01-01 08:30:00,450.0,16.970124462,0.43416914259999995,64.76887563,0.0,40.03353715,0.0,,8.795007318,24.71528947,0.0,0.0,0.0,
2024-01-01 09:00:00,450.0,16.74483645875,2.78681270875,65.50953935375,0.0,38.68590816875,0.0,,2.89740758025,10.2741768575,0.0,0.0,0.0,
2024-01-01 09:30:00,450.0,16.876135412500002,2.8922502959166665,65.27541131,0.0,37.541921933333334,0.0,,75.0,66.66666666666667,0.0,0.0,0.0,
2024-01-01 10:00:00,450.0,17.088234475454545,4.800453253727273,63.546418200909095,0.0,36.87110705818182,0.0,,28.261088444363637,38.03786459272727,0.0,0.0,0.0,
2024-01-01 10:30:00,450.0,17.177993323333332,6.383423917111111,62.53327356555556,0.0,39.857847491111116,0.0,,6.284497264,20.50248020333333,0.0,0.0,0.0,
2024-01-01 11:00:00,450.0,17.567729434545456,4.655085800454545,62.506875678181814,0.0,43.77531761454546,0.0,,24.53185076181818,30.27693196090909,0.0,0.0,0.0,
2024-01-01 11:30:00,450.0,17.14872068875,5.43574150725,61.6883721575,0.0,48.67033846625,0.0,,46.48798666875,46.48798666875,0.0,0.0,0.0,
2024-01-01 12:00:00,450.0,17.052985002727272,6.238666935818181,62.84801086727273,0.0,48.40353889909091,0.0,,44.11500800818182,44.82258504181818,0.0,0.0,0.0,
2024-01-01 12:30:00,450.0,16.975756007777775,5.690517559333333,62.55361145111111,0.0,49.864234527777775,0.0,,49.567126897777776,50.73026518222222,0.0,0.0,0.0,
2024-01-01 13:00:00,450.0,17.054471989166668,5.824628819666667,62.45774074583333,0.0,50.91838240333334,0.0,,51.386881869999996,51.466705649999994,0.0,0.0,0.0,
2024-01-01 13:30:00,450.0,17.00673211111111,4.899164064333333,61.821136446666664,0.0,49.12953177666667,0.0,,47.963313262222215,48.52433270666667,0.0,0.0,0.0,
2024-01-01 14:00:00,450.0,17.810771705555553,4.898406245,63.73142021222222,0.0,57.147418789999996,0.0,,73.55558673666667,72.59278529111111,0.0,0.0,0.0,
2024-01-01 14:30:00,450.0,17.711343669166666,4.625016289583333,64.04312953333333,0.0,67.53713588166666,0.0,,17.4911866725,32.1935638775,0.0,0.0,0.0,
2024-01-01 15:00:00,450.0,17.54408143125,4.2689835905,64.38056076875,0.0,65.836122635,0.0,,75.01799316225001,75.0,0.0,0.0,0.0,
2024-01-01 15:30:00,450.0,17.066338334,4.0378445199,64.021154917,0.0,59.94729519,0.0,,85.186442735,88.33507299600001,0.0,0.0,0.0,
2024-01-01 16:00:00,450.0,17.236884992,3.5838169313000003,65.51236334400001,0.0,55.069473981,0.0,,67.99044013,67.99044013,0.0,0.0,0.0,
2024-01-01 16:30:00,450.0,17.116245743333334,2.8435100513333333,65.05815888777778,0.0,55.403820673333335,0.0,,70.68358858666667,70.68358858666667,0.0,0.0,0.0,
2024-01-01 17:00:00,450.0,16.936197719,2.0036899647,64.71698448,0.0,51.480593678000005,0.0,,59.204016925999994,59.89743948299999,0.0,0.0,0.0,
2024-01-01 17:30:00,450.0,16.861130119000002,1.1737752855,64.76129387,0.0,48.198363483,0.0,,45.795179306,45.500240027,0.0,0.0,0.0,
2024-01-01 18:00:00,450.0,16.976770246,0.8344766192999999,66.111393648,0.0,47.776711284,0.0,,42.654736636,43.124466837,0.0,0.0,0.0,
2024-01-01 18:30:00,450.0,17.060644366250003,0.71666027625,66.3552657875,0.0,48.23310934,0.0,,43.1962259075,43.1962259075,0.0,0.0,0.0,
